,Provincia,Partido,Localidad,Hasta 30 mbps,de_30_a_50_mbps,de_50_a_80_mbps,de_80_a_100_mbps
2699,Santa fe,La Capital,Arroyo Aguiar,140.0,0.0,0.0,0.0
2700,Santa fe,La Capital,Arroyo Leyes,1309.0,0.0,0.0,0.0
2701,Santa fe,La Capital,Cabal,13.0,0.0,0.0,0.0
2702,Santa fe,La Capital,Candioti,247.0,1.0,0.0,0.0
2703,Santa fe,La Capital,Emilia,258.0,0.0,0.0,0.0
2704,Santa fe,La Capital,Laguna Paiva,594.3820000000001,0.0,0.0,0.0
2705,Santa fe,La Capital,Llambi Campbell,388.0,0.0,0.0,0.0
2706,Santa fe,La Capital,Monte Vera,284.0,0.0,0.0,0.0
2707,Santa fe,La Capital,Nelson,483.0,0.0,0.0,0.0
2708,Santa fe,La Capital,Recreo,1404.0,8.0,0.0,23.0
2709,Santa fe,La Capital,San José del Rincón,3293.2,53.0,0.0,24.0
2710,Santa fe,La Capital,Santa Fe,3023.213,50.288,1.0,33.151
2711,Santa fe,La Capital,Santo Tomé,302.0,110.0,0.0,195.0
2712,Santa fe,La Capital,Sauce Viejo,1125.0,1.0,0.0,0.0
2713,Santa fe,Las Colonias,Cavour,3.0,0.0,0.0,0.0
2714,Santa fe,Las Colonias,Cululú,24.0,0.0,0.0,0.0
2715,Santa fe,Las Colonias,Elisa,227.0,2.0,0.0,0.0
2716,Santa fe,Las Colonias,Empalme San Carlos,13.0,0.0,0.0,0.0
2717,Santa fe,Las Colonias,Esperanza,2573.0,5.121,0.0,2.703
2718,Santa fe,Las Colonias,Felicia,443.0,0.0,0.0,0.0
2719,Santa fe,Las Colonias,Franck,276.0,0.0,0.0,161.0
2720,Santa fe,Las Colonias,Grutly,114.0,0.0,0.0,0.0
2721,Santa fe,Las Colonias,Hipatia,53.0,0.0,0.0,0.0
2722,Santa fe,Las Colonias,Humboldt,517.0,2.0,0.0,1.0
2723,Santa fe,Las Colonias,La Pelada,175.0,0.0,0.0,0.0
2724,Santa fe,Las Colonias,Las Tunas,97.0,15.0,0.0,0.0
2725,Santa fe,Las Colonias,María Luisa,160.0,0.0,0.0,0.0
2726,Santa fe,Las Colonias,Matilde,158.0,0.0,0.0,0.0
2727,Santa fe,Las Colonias,Nuevo Torino,83.0,0.0,0.0,0.0
2728,Santa fe,Las Colonias,Otros,16.0,0.0,0.0,0.0
2729,Santa fe,Las Colonias,Pilar,114.0,0.0,0.0,10.0
2730,Santa fe,Las Colonias,Progreso,621.0,0.0,0.0,0.0
2731,Santa fe,Las Colonias,Providencia,135.0,0.0,0.0,0.0
2732,Santa fe,Las Colonias,Sa Pereyra,57.0,0.0,0.0,0.0
2733,Santa fe,Las Colonias,San Agustín,83.0,0.0,0.0,0.0
2734,Santa fe,Las Colonias,San Carlos Centro,697.0,2.764,0.0,853.0
2735,Santa fe,Las Colonias,San Carlos Norte,152.0,61.0,0.0,150.0
2736,Santa fe,Las Colonias,San Carlos Sud,77.0,460.0,0.0,161.0
2737,Santa fe,Las Colonias,San Jerónimo del Sauce,142.0,30.0,0.0,0.0
2738,Santa fe,Las Colonias,San Jerónimo Norte,617.089,332.0,0.0,0.0
2739,Santa fe,Las Colonias,Santa Clara de Buena Vista,652.0,0.0,0.0,0.0
2740,Santa fe,Las Colonias,Santo Domingo,255.0,0.0,0.0,0.0
2741,Santa fe,Las Colonias,Sarmiento,193.0,0.0,0.0,0.0
2742,Santa fe,OTROS,Otros,0.0,0.0,0.0,0.0
2743,Santa fe,Rosario,Acebal,1706.0,2.0,0.0,0.0
2744,Santa fe,Rosario,Albarellos,20.0,0.0,0.0,0.0
2745,Santa fe,Rosario,Álvarez,1587.0,0.0,0.0,0.0
2746,Santa fe,Rosario,Alvear,2117.0,1.304,0.0,1.488
2747,Santa fe,Rosario,Arbilla,30.0,0.0,0.0,0.0
2748,Santa fe,Rosario,Arminda,126.0,0.0,0.0,0.0
2749,Santa fe,Rosario,Arroyo Seco,2141.0,1.908,0.0,1.157
2750,Santa fe,Rosario,Carmen del Sauce,152.0,28.0,0.0,0.0
2751,Santa fe,Rosario,Coronel Bogado,593.0,0.0,0.0,0.0
2752,Santa fe,Rosario,Coronel Rodolfo S. Domínguez,318.0,0.0,0.0,0.0
2753,Santa fe,Rosario,Cuatro Esquinas,30.0,9.0,0.0,0.0
2754,Santa fe,Rosario,El Caramelo,495.0,0.0,0.0,0.0
2755,Santa fe,Rosario,Fighiera,366.0,0.0,0.0,0.0
2756,Santa fe,Rosario,Funes,3165.9049999999997,2.414,0.0,2.782
2757,Santa fe,Rosario,General Lagos,542.0,0.0,0.0,0.0
2758,Santa fe,Rosario,Granadero Baigorria,1344.086,362.104,19.0,1.011
2759,Santa fe,Rosario,Ibarlucea,1394.0,0.0,0.0,0.0
2760,Santa fe,Rosario,Kilómetro 101,1.0,0.0,0.0,0.0
2761,Santa fe,Rosario,Monte Flores,8.0,0.0,0.0,0.0
2762,Santa fe,Rosario,Pérez,990.083,0.0,0.0,0.0
2763,Santa fe,Rosario,Piñero (Est. Erasto),237.0,0.0,0.0,1.0
2764,Santa fe,Rosario,Pueblo Esther,468.0,222.0,0.0,5.0
2765,Santa fe,Rosario,Pueblo Muñoz (Est. Bernard),172.0,0.0,0.0,0.0
2766,Santa fe,Rosario,Pueblo Uranga,161.0,17.0,0.0,1.0
2767,Santa fe,Rosario,Puerto Arroyo Seco,0.0,0.0,0.0,0.0
2768,Santa fe,Rosario,Rosario,1715.411,102.679,0.0,86.469
2769,Santa fe,Rosario,Soldini,993.0,0.0,0.0,0.0
2770,Santa fe,Rosario,Villa Amelia,284.0,0.0,0.0,0.0
2771,Santa fe,Rosario,Villa del Plata,294.0,0.0,0.0,0.0
2772,Santa fe,Rosario,Villa Gobernador Gálvez,2138.361,416.0,0.0,54.0
2773,Santa fe,Rosario,Zavalla,199.459,0.0,0.0,0.0
2774,Santa fe,San Cristóbal,Aguará Grande,3.0,0.0,0.0,0.0
2775,Santa fe,San Cristóbal,Ambrosetti,86.0,0.0,0.0,0.0
2776,Santa fe,San Cristóbal,Arrufo,278.0,0.0,0.0,0.0
2777,Santa fe,San Cristóbal,Balneario La Verde,1.0,0.0,0.0,0.0
2778,Santa fe,San Cristóbal,Capivara,1.0,0.0,0.0,0.0
2779,Santa fe,San Cristóbal,Ceres,754.869,0.0,0.0,0.0
2780,Santa fe,San Cristóbal,Colonia Ana,6.0,0.0,0.0,0.0
2781,Santa fe,San Cristóbal,Colonia Bossi,59.0,47.0,0.0,71.0
2782,Santa fe,San Cristóbal,Colonia Rosa,12.0,0.0,0.0,0.0
2783,Santa fe,San Cristóbal,Curupaity,15.0,0.0,0.0,0.0
2784,Santa fe,San Cristóbal,Hersilia,569.0,0.0,0.0,0.0
2785,Santa fe,San Cristóbal,Huanqueros,0.0,0.0,0.0,0.0
2786,Santa fe,San Cristóbal,La Cabral,4.0,0.0,0.0,0.0
2787,Santa fe,San Cristóbal,La Rubia,12.0,0.0,0.0,0.0
2788,Santa fe,San Cristóbal,Las Palmeras,23.0,0.0,0.0,0.0
2789,Santa fe,San Cristóbal,Moisés Ville,567.0,0.0,0.0,1.0
2790,Santa fe,San Cristóbal,Monigotes,57.0,0.0,0.0,0.0
2791,Santa fe,San Cristóbal,Ñanducita,0.0,0.0,0.0,0.0
2792,Santa fe,San Cristóbal,Otros,6.0,0.0,0.0,0.0
2793,Santa fe,San Cristóbal,Palacios,33.0,0.0,0.0,0.0
2794,Santa fe,San Cristóbal,San Cristóbal,2623.0,57.0,0.0,0.0
2795,Santa fe,San Cristóbal,San Guillermo,1166.357,24.0,0.0,0.0
2796,Santa fe,San Cristóbal,Santurce,1.0,0.0,0.0,0.0
2797,Santa fe,San Cristóbal,Soledad,170.0,0.0,0.0,0.0
2798,Santa fe,San Cristóbal,Suardi,1.56,0.0,0.0,0.0
2799,Santa fe,San Cristóbal,Villa Saralegui,48.0,0.0,0.0,0.0
2800,Santa fe,San Javier,Alejandra,454.0,0.0,0.0,0.0
2801,Santa fe,San Javier,Cacique Ariacaiquín,33.0,0.0,0.0,0.0
2802,Santa fe,San Javier,Colonia Durán,1.0,0.0,0.0,0.0
2803,Santa fe,San Javier,La Brava,20.0,0.0,0.0,0.0
2804,Santa fe,San Javier,Romang,1065.0,12.0,0.0,0.0
2805,Santa fe,San Javier,San Javier,1115.0,0.0,0.0,0.0
2806,Santa fe,San Jerónimo,Arocena,184.0,0.0,0.0,0.0
2807,Santa fe,San Jerónimo,Barrancas,979.0,0.0,0.0,0.0
2808,Santa fe,San Jerónimo,Barrio Caima,0.0,0.0,0.0,0.0
2809,Santa fe,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),242.0,0.0,0.0,0.0
2810,Santa fe,San Jerónimo,Centeno,881.0,0.0,0.0,0.0
2811,Santa fe,San Jerónimo,Coronda,652.0,451.0,0.0,12.0
2812,Santa fe,San Jerónimo,Desvío Arijón,157.0,0.0,0.0,0.0
2813,Santa fe,San Jerónimo,Díaz,425.0,0.0,0.0,0.0
2814,Santa fe,San Jerónimo,Gaboto,240.0,0.0,0.0,0.0
2815,Santa fe,San Jerónimo,Gálvez,1036.5990000000002,539.0,0.0,32.0
2816,Santa fe,San Jerónimo,Gessler,156.0,0.0,0.0,0.0
2817,Santa fe,San Jerónimo,Irigoyen,397.0,0.0,0.0,0.0
2818,Santa fe,San Jerónimo,Larrechea,0.0,0.0,0.0,0.0
2819,Santa fe,San Jerónimo,Loma Alta,21.0,0.0,0.0,0.0
2820,Santa fe,San Jerónimo,López (Est. San Martín de Tours),366.0,0.0,0.0,0.0
2821,Santa fe,San Jerónimo,Maciel,1366.0,0.0,0.0,0.0
2822,Santa fe,San Jerónimo,Monje,613.0,0.0,0.0,0.0
2823,Santa fe,San Jerónimo,San Eugenio,21.0,0.0,0.0,0.0
2824,Santa fe,San Jerónimo,San Fabián,234.0,0.0,0.0,0.0
2825,Santa fe,San Jerónimo,San Genaro,1302.0,3.0,0.0,0.0
2826,Santa fe,San Jerónimo,San Genaro Norte,28.052,0.0,0.0,0.0
2827,Santa fe,San Justo,Angeloni,24.0,0.0,0.0,0.0
2828,Santa fe,San Justo,Cayastacito,54.0,0.0,0.0,0.0
2829,Santa fe,San Justo,Colonia Dolores,22.0,0.0,0.0,0.0
2830,Santa fe,San Justo,Esther,10.0,0.0,0.0,0.0
2831,Santa fe,San Justo,Gobernador Crespo,1390.0,0.0,0.0,0.0
2832,Santa fe,San Justo,La Criolla (Est. Cañadita),39.0,0.0,0.0,0.0
2833,Santa fe,San Justo,La Penca y Caraguatá,26.0,0.0,0.0,0.0
2834,Santa fe,San Justo,Marcelino Escalada,229.0,0.0,0.0,0.0
2835,Santa fe,San Justo,Naré,6.0,0.0,0.0,0.0
2836,Santa fe,San Justo,Otros,28.0,0.0,0.0,0.0
2837,Santa fe,San Justo,Pedro Gómez Cello,92.0,0.0,0.0,0.0
2838,Santa fe,San Justo,Ramayón,144.0,0.0,0.0,0.0
2839,Santa fe,San Justo,San Bernardo,6.0,0.0,0.0,0.0
2840,Santa fe,San Justo,San Justo,649.864,525.0,0.0,3.107
2841,Santa fe,San Justo,San Martín Norte,35.0,0.0,0.0,0.0
2842,Santa fe,San Justo,Silva (Est. Abipones),25.0,0.0,0.0,0.0
2843,Santa fe,San Justo,Vera y Pintado (Est. Guaraníes),319.0,0.0,0.0,0.0
2844,Santa fe,San Justo,Videla,375.0,1.0,0.0,0.0
2845,Santa fe,San Lorenzo,Aldao,374.0,0.0,0.0,0.0
2846,Santa fe,San Lorenzo,Capitán Bermúdez,3038.545,640.0,0.0,561.0
2847,Santa fe,San Lorenzo,Carcarañá,984.0,0.0,0.0,0.0
2848,Santa fe,San Lorenzo,Coronel Arnold,239.0,0.0,0.0,0.0
2849,Santa fe,San Lorenzo,Fray Luis Beltrán,3071.0,68.0,0.0,7.0
2850,Santa fe,San Lorenzo,Fuentes,848.0,0.0,0.0,0.0
2851,Santa fe,San Lorenzo,Luis Palacios (Est. La Salada),415.0,0.0,0.0,0.0
2852,Santa fe,San Lorenzo,Puerto General San Martín,16.604,1.0,0.0,0.0
2853,Santa fe,San Lorenzo,Pujato,922.0,0.0,0.0,0.0
2854,Santa fe,San Lorenzo,Ricardone,1281.0,0.0,0.0,0.0
2855,Santa fe,San Lorenzo,Roldán,708.2779999999999,723.0,0.0,1.419
2856,Santa fe,San Lorenzo,San Jerónimo Sud,993.0,0.0,0.0,0.0
2857,Santa fe,San Lorenzo,San Lorenzo,1586.763,2.49,0.0,3.248
2858,Santa fe,San Lorenzo,Timbúes,374.146,0.0,0.0,0.0
2859,Santa fe,San Lorenzo,Villa Elvira,30.0,0.0,0.0,0.0
2860,Santa fe,San Lorenzo,Villa Mugueta,2.0,0.0,0.0,0.0
2861,Santa fe,San Martín,Cañada Rosquín,25.0,0.0,0.0,0.0
2862,Santa fe,San Martín,Carlos Pellegrini,448.0,0.0,0.0,0.0
2863,Santa fe,San Martín,Casas,59.0,0.0,0.0,0.0
2864,Santa fe,San Martín,Castelar,1.0,0.0,0.0,0.0
2865,Santa fe,San Martín,Colonia Belgrano,92.0,0.0,0.0,0.0
2866,Santa fe,San Martín,El Trébol,998.405,0.0,0.0,0.0
2867,Santa fe,San Martín,Landeta,600.0,0.0,0.0,0.0
2868,Santa fe,San Martín,Las Bandurrias,26.0,0.0,0.0,0.0
2869,Santa fe,San Martín,Las Petacas,0.0,0.0,0.0,0.0
2870,Santa fe,San Martín,Los Cardos,338.0,0.0,0.0,0.0
2871,Santa fe,San Martín,María Susana,1085.0,0.0,0.0,0.0
2872,Santa fe,San Martín,Piamonte,655.099,0.0,0.0,0.0
2873,Santa fe,San Martín,San Jorge,2465.23,0.0,0.0,1.0
2874,Santa fe,San Martín,San Martín de las Escobas,1207.0,0.0,0.0,0.0
2875,Santa fe,San Martín,Sastre,651.0,0.0,0.0,0.0
2876,Santa fe,Vera,Calchaquí,716.0,0.0,0.0,0.0
2877,Santa fe,Vera,Cañada Ombú,35.0,0.0,0.0,0.0
2878,Santa fe,Vera,Colmena,1.0,0.0,0.0,0.0
2879,Santa fe,Vera,Fortín Olmos,339.0,0.0,0.0,0.0
2880,Santa fe,Vera,Garabato,104.0,0.0,0.0,0.0
2881,Santa fe,Vera,Golondrina,70.0,0.0,0.0,0.0
2882,Santa fe,Vera,Intiyaco,99.0,0.0,0.0,0.0
2883,Santa fe,Vera,Kilómetro 115,3.0,0.0,0.0,0.0
2884,Santa fe,Vera,La Gallareta,373.0,0.0,0.0,0.0
2885,Santa fe,Vera,Los Amores,122.0,0.0,0.0,0.0
2886,Santa fe,Vera,Margarita,848.0,0.0,0.0,0.0
2887,Santa fe,Vera,Paraje 29,35.0,0.0,0.0,0.0
2888,Santa fe,Vera,Pozo de los Indios,25.0,0.0,0.0,0.0
2889,Santa fe,Vera,Pueblo Santa Lucía,30.0,0.0,0.0,0.0
2890,Santa fe,Vera,Tartagal (Est. El Tajamar),210.0,0.0,0.0,0.0
2891,Santa fe,Vera,Toba,53.0,0.0,0.0,0.0
2892,Santa fe,Vera,Vera (Est. Gobernador Vera),1914.0,0.0,0.0,0.0
2893,Santiago del estero,Aguirre,Malbrán,98.0,0.0,0.0,0.0
2894,Santiago del estero,Aguirre,Villa General Mitre (Est. Pinto),378.0,1.0,0.0,0.0
2895,Santiago del estero,Alberdi,Campo Gallo,38.0,1.0,0.0,1.0
2896,Santiago del estero,Alberdi,Coronel Manuel L. Rico,1.0,0.0,0.0,0.0
2897,Santiago del estero,Alberdi,Donadeu,2.0,0.0,0.0,0.0
2898,Santiago del estero,Alberdi,Sachayoj,205.0,0.0,0.0,0.0
2899,Santiago del estero,Alberdi,Santos Lugares,6.0,0.0,0.0,0.0
2900,Santiago del estero,Atamisqui,Estación Atamisqui,3.0,0.0,0.0,0.0
2901,Santiago del estero,Atamisqui,Medellín,32.0,0.0,0.0,0.0
2902,Santiago del estero,Atamisqui,Villa Atamisqui,47.0,0.0,0.0,1.0
2903,Santiago del estero,Avellaneda,Colonia Dora,347.0,1.0,0.0,1.0
2904,Santiago del estero,Avellaneda,Herrera,152.0,0.0,0.0,0.0
2905,Santiago del estero,Avellaneda,Icaño,238.0,0.0,0.0,0.0
2906,Santiago del estero,Avellaneda,Lugones,98.0,0.0,0.0,0.0
2907,Santiago del estero,Avellaneda,Real Sayana,112.0,0.0,0.0,0.0
2908,Santiago del estero,Avellaneda,Villa Mailín,2.0,0.0,0.0,0.0
2909,Santiago del estero,Banda,Abra Grande,1.0,0.0,0.0,0.0
2910,Santiago del estero,Banda,Chaupi Pozo,1.0,0.0,0.0,0.0
2911,Santiago del estero,Banda,Clodomira,419.0,1.0,0.0,1.0
2912,Santiago del estero,Banda,La Banda,477.0,530.0,0.0,622.0
2913,Santiago del estero,Banda,Los Quiroga,46.0,0.0,0.0,0.0
2914,Santiago del estero,Banda,Simbolar,1.0,0.0,0.0,0.0
2915,Santiago del estero,Belgrano,Bandera,594.0,2.0,0.0,0.0
2916,Santiago del estero,Belgrano,Cuatro Bocas,98.0,0.0,0.0,0.0
2917,Santiago del estero,Belgrano,Fortín Inca,149.0,0.0,0.0,0.0
2918,Santiago del estero,Belgrano,Guardia Escolta,24.0,0.0,0.0,0.0
2919,Santiago del estero,Capital,El Mojón,4.0,0.0,0.0,0.0
2920,Santiago del estero,Capital,El Zanjón,97.0,0.0,0.0,0.0
2921,Santiago del estero,Capital,Los Cardozos,4.0,0.0,0.0,0.0
2922,Santiago del estero,Capital,Maco,78.0,0.0,0.0,0.0
2923,Santiago del estero,Capital,Maquito,44.0,0.0,0.0,0.0
2924,Santiago del estero,Capital,Morales,3.0,0.0,0.0,0.0
2925,Santiago del estero,Capital,San Pedro,4.0,0.0,0.0,0.0
2926,Santiago del estero,Capital,Santa María,5.0,0.0,0.0,0.0
2927,Santiago del estero,Capital,Santiago del Estero,1977.5210000000002,20.409,0.0,5.076
2928,Santiago del estero,Capital,Vuelta de la Barranca,4.0,0.0,0.0,0.0
2929,Santiago del estero,Capital,Yanda,36.0,0.0,0.0,0.0
2930,Santiago del estero,Choya,Choya,58.0,1.0,0.0,0.0
2931,Santiago del estero,Choya,Estación La Punta,505.0,0.0,0.0,0.0
2932,Santiago del estero,Choya,Frías,1180.474,362.0,0.0,439.0
2933,Santiago del estero,Choya,Laprida,8.0,0.0,0.0,0.0
2934,Santiago del estero,Choya,Tapso,72.0,0.0,0.0,0.0
2935,Santiago del estero,Choya,Villa La Punta,8.0,2.0,0.0,0.0
2936,Santiago del estero,Copo,El Caburé,100.0,0.0,0.0,0.0
2937,Santiago del estero,Copo,La Firmeza,20.0,0.0,0.0,0.0
2938,Santiago del estero,Copo,Los Pirpintos,201.0,0.0,0.0,0.0
2939,Santiago del estero,Copo,Los Tigres,50.0,0.0,0.0,0.0
2940,Santiago del estero,Copo,Monte Quemado,247.0,0.0,0.0,0.0
2941,Santiago del estero,Copo,Nueva Esperanza,51.0,0.0,0.0,0.0
2942,Santiago del estero,Copo,Pampa de los Guanacos,206.0,0.0,0.0,0.0
2943,Santiago del estero,Copo,San José del Boquerón,5.0,0.0,0.0,0.0
2944,Santiago del estero,Copo,Urutaú,30.0,0.0,0.0,0.0
2945,Santiago del estero,Figueroa,Bandera Bajada,6.0,1.0,0.0,0.0
2946,Santiago del estero,Figueroa,Caspi Corral,4.0,0.0,0.0,0.0
2947,Santiago del estero,Figueroa,La Cañada,50.0,0.0,0.0,0.0
2948,Santiago del estero,Figueroa,La Invernada,2.0,0.0,0.0,0.0
2949,Santiago del estero,Figueroa,Vaca Huañuna,5.0,0.0,0.0,0.0
2950,Santiago del estero,Figueroa,Villa Figueroa,4.0,0.0,0.0,0.0
2951,Santiago del estero,General Taboada,Añatuya,199.944,432.0,0.0,774.0
2952,Santiago del estero,General Taboada,Averías,29.0,0.0,0.0,0.0
2953,Santiago del estero,General Taboada,Estación Tacañitas,86.0,0.0,0.0,0.0
2954,Santiago del estero,General Taboada,Los Juríes,155.0,2.0,0.0,0.0
2955,Santiago del estero,General Taboada,Tomás Young,45.0,0.0,0.0,0.0
2956,Santiago del estero,Guasayán,Lavalle,3.0,0.0,0.0,0.0
2957,Santiago del estero,Guasayán,San Pedro,2.0,0.0,0.0,0.0
2958,Santiago del estero,Jiménez,El Arenal,1.0,0.0,0.0,0.0
2959,Santiago del estero,Jiménez,El Bobadal,1.0,0.0,0.0,0.0
2960,Santiago del estero,Jiménez,El Charco,3.0,0.0,0.0,0.0
2961,Santiago del estero,Jiménez,Gramilla,1.0,0.0,0.0,0.0
2962,Santiago del estero,Jiménez,Isca Yacu,0.0,0.0,0.0,0.0
2963,Santiago del estero,Jiménez,Pozo Hondo,4.0,1.0,0.0,0.0
2964,Santiago del estero,Juan F. Ibarra,El Colorado,1.0,0.0,0.0,0.0
2965,Santiago del estero,Juan F. Ibarra,El Cuadrado,122.0,0.0,0.0,0.0
2966,Santiago del estero,Juan F. Ibarra,Matará,23.0,0.0,0.0,0.0
2967,Santiago del estero,Juan F. Ibarra,Suncho Corral,306.0,0.0,0.0,0.0
2968,Santiago del estero,Juan F. Ibarra,Vilelas,3.0,1.0,0.0,0.0
2969,Santiago del estero,Loreto,Villa San Martín (Est. Loreto),338.0,3.0,0.0,1.0
2970,Santiago del estero,Mitre,Villa Unión,4.0,0.0,0.0,0.0
2971,Santiago del estero,Moreno,Aerolito,1.0,0.0,0.0,0.0
2972,Santiago del estero,Moreno,Alhuampa,2.0,0.0,0.0,0.0
2973,Santiago del estero,Moreno,Hasse,1.0,0.0,0.0,0.0
2974,Santiago del estero,Moreno,Hernán Mejía Miraval,1.0,0.0,0.0,0.0
2975,Santiago del estero,Moreno,Las Tinajas,0.0,0.0,0.0,0.0
2976,Santiago del estero,Moreno,Libertad,0.0,0.0,0.0,0.0
2977,Santiago del estero,Moreno,Patay,1.0,0.0,0.0,0.0
2978,Santiago del estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),2.0,0.0,0.0,0.0
2979,Santiago del estero,Moreno,Quimilí,1062.0,3.0,0.0,2.0
2980,Santiago del estero,Moreno,Roversi,2.0,0.0,0.0,0.0
2981,Santiago del estero,Moreno,Tintina,119.0,1.0,0.0,1.0
2982,Santiago del estero,Moreno,Weisburd,20.0,0.0,0.0,0.0
2983,Santiago del estero,Ojo de Agua,Otros,4.0,0.0,0.0,0.0
2984,Santiago del estero,Ojo de Agua,Sol de Julio,41.0,0.0,0.0,0.0
2985,Santiago del estero,Ojo de Agua,Villa Ojo de Agua,60.0,1.0,0.0,1.0
2986,Santiago del estero,OTROS,Otros,0.0,0.0,0.0,0.0
2987,Santiago del estero,Pellegrini,El Mojón,4.0,0.0,0.0,0.0
2988,Santiago del estero,Pellegrini,Las Delicias,3.0,0.0,0.0,0.0
2989,Santiago del estero,Pellegrini,Nueva Esperanza,12.0,2.0,0.0,0.0
2990,Santiago del estero,Pellegrini,Rapelli,3.0,0.0,0.0,0.0
2991,Santiago del estero,Pellegrini,Santo Domingo,5.0,0.0,0.0,0.0
2992,Santiago del estero,Quebrachos,Ramírez de Velazco,1.0,0.0,0.0,0.0
2993,Santiago del estero,Quebrachos,Sumampa,193.0,0.0,0.0,0.0
2994,Santiago del estero,Quebrachos,Sumampa Viejo,18.0,0.0,0.0,0.0
2995,Santiago del estero,Río Hondo,Chañar Pozo de Abajo,0.0,0.0,0.0,0.0
2996,Santiago del estero,Río Hondo,Chauchillas,1.0,0.0,0.0,0.0
2997,Santiago del estero,Río Hondo,Colonia Tinco,1.0,0.0,0.0,0.0
2998,Santiago del estero,Río Hondo,El Charco,1.0,0.0,0.0,0.0
2999,Santiago del estero,Río Hondo,Gramilla,74.0,0.0,0.0,0.0
3000,Santiago del estero,Río Hondo,Los Núñez,0.0,1.0,0.0,0.0
3001,Santiago del estero,Río Hondo,Mansupa,0.0,0.0,0.0,0.0
3002,Santiago del estero,Río Hondo,Pozuelos,1.0,0.0,0.0,0.0
3003,Santiago del estero,Río Hondo,Termas de Río Hondo,1332.593,1.0,0.0,5.0
3004,Santiago del estero,Río Hondo,Villa Río Hondo,0.0,0.0,0.0,0.0
3005,Santiago del estero,Rivadavia,Colonia Alpina,57.0,0.0,0.0,0.0
3006,Santiago del estero,Rivadavia,Selva,541.0,0.0,0.0,0.0
3007,Santiago del estero,Robles,Beltrán,223.0,1.0,0.0,1.0
3008,Santiago del estero,Robles,Colonia El Simbolar,44.0,0.0,0.0,0.0
3009,Santiago del estero,Robles,Fernández,895.0,3.0,0.0,1.0
3010,Santiago del estero,Robles,Ingeniero Forres (Est. Chaguar Punco),94.0,0.0,0.0,1.0
3011,Santiago del estero,Robles,Vilmer,1.0,1.0,0.0,0.0
3012,Santiago del estero,Salavina,Chilca Juliana,4.0,0.0,0.0,0.0
3013,Santiago del estero,Salavina,Los Telares,6.0,0.0,0.0,1.0
3014,Santiago del estero,Salavina,Villa Salavina,2.0,0.0,0.0,0.0
3015,Santiago del estero,San Martín,Brea Pozo,74.0,0.0,0.0,0.0
3016,Santiago del estero,San Martín,Estación Robles,1.0,0.0,0.0,0.0
3017,Santiago del estero,San Martín,Estación Taboada,3.0,0.0,0.0,0.0
3018,Santiago del estero,Sarmiento,Garza,1.0,0.0,0.0,0.0
3019,Santiago del estero,Silípica,Árraga,87.0,0.0,0.0,0.0
3020,Santiago del estero,Silípica,Nueva Francia,32.0,0.0,0.0,0.0
3021,Santiago del estero,Silípica,Simbol,2.0,0.0,0.0,0.0
3022,Tierra del fuego,ANTARTIDA ARGENTINA,Base Belgrano Ii,1.0,0.0,0.0,0.0
3023,Tierra del fuego,ANTARTIDA ARGENTINA,Base Orcadas,0.0,0.0,0.0,0.0
3024,Tierra del fuego,ANTARTIDA ARGENTINA,Base San Martin,1.0,0.0,0.0,0.0
3025,Tierra del fuego,OTROS,Otros,0.0,0.0,0.0,0.0
3026,Tierra del fuego,Río Grande,Río Grande,2240.181,787.0,10.0,0.0
3027,Tierra del fuego,Río Grande,Tolhuin,302.0,0.0,0.0,0.0
3028,Tierra del fuego,Ushuaia,Laguna Escondida,1.0,0.0,0.0,0.0
3029,Tierra del fuego,Ushuaia,Ushuaia,688.075,64.0,42.0,48.0
3030,Tucuman,Burruyacú,7 de Abril,4.0,0.0,0.0,0.0
3031,Tucuman,Burruyacú,Garmendia,3.0,0.0,0.0,0.0
3032,Tucuman,Burruyacú,Otros,1.0,0.0,0.0,0.0
3033,Tucuman,Burruyacú,Piedrabuena,3.0,0.0,0.0,0.0
3034,Tucuman,Burruyacú,Villa Burruyacú,4.0,0.0,0.0,0.0
3035,Tucuman,Capital,San Miguel de Tucumán (Est. Tucumán),843.4790000000002,76.401,1.0,48.668
3036,Tucuman,Chicligasta,Arcadia,20.0,0.0,0.0,0.0
3037,Tucuman,Chicligasta,Concepción,678.006,1.061,0.0,1.202
3038,Tucuman,Chicligasta,La Trinidad,6.0,0.0,0.0,0.0
3039,Tucuman,Cruz Alta,Alderetes,81.0,823.0,0.0,1.816
3040,Tucuman,Cruz Alta,Banda del Río Salí,149.0,789.0,0.0,1.766
3041,Tucuman,Cruz Alta,Delfín Gallo,10.0,0.0,0.0,0.0
3042,Tucuman,Cruz Alta,El Bracho,10.0,0.0,0.0,0.0
3043,Tucuman,Cruz Alta,La Florida,11.0,0.0,0.0,0.0
3044,Tucuman,Cruz Alta,Las Cejas,0.0,0.0,0.0,0.0
3045,Tucuman,Cruz Alta,Los Ralos,10.0,0.0,0.0,0.0
3046,Tucuman,Cruz Alta,Pacará,2.0,0.0,0.0,0.0
3047,Tucuman,Cruz Alta,Ranchillos,1.0,0.0,0.0,0.0
3048,Tucuman,Cruz Alta,San Andrés,461.0,0.0,0.0,0.0
